Month|Avg. Players|Gain|% Gain|Peak Players|Source File
February 2024 |46.1|-9.9|-17.66|152|BioShock
January 2024 |56.0|12.2|27.78|126|BioShock
December 2023 |43.8|-8.1|-15.52|99|BioShock
November 2023 |51.9|9.9|23.47|117|BioShock
October 2023 |42.0|0.6|1.48|127|BioShock
September 2023 |41.4|2.2|5.56|122|BioShock
August 2023 |39.2|-13.8|-26.08|88|BioShock
July 2023 |53.1|6.4|13.75|108|BioShock
June 2023 |46.6|2.7|6.05|97|BioShock
May 2023 |44.0|-14.0|-24.1|87|BioShock
April 2023 |58.0|3.1|5.71|131|BioShock
March 2023 |54.8|-5.8|-9.52|132|BioShock
February 2023 |60.6|1.5|2.59|159|BioShock
January 2023 |59.1|9.2|18.37|135|BioShock
December 2022 |49.9|-0.8|-1.56|99|BioShock
November 2022 |50.7|7.8|18.09|107|BioShock
October 2022 |42.9|-4.6|-9.71|106|BioShock
September 2022 |47.5|-10.1|-17.55|98|BioShock
August 2022 |57.7|4.1|7.71|129|BioShock
July 2022 |53.5|-4.4|-7.66|120|BioShock
June 2022 |58.0|-8.8|-13.11|118|BioShock
May 2022 |66.7|9.3|16.17|134|BioShock
April 2022 |57.4|-11.6|-16.84|129|BioShock
March 2022 |69.1|-20.9|-23.2|140|BioShock
February 2022 |89.9|-12.1|-11.85|186|BioShock
January 2022 |102.0|30.8|43.28|220|BioShock
December 2021 |71.2|-9.9|-12.18|144|BioShock
November 2021 |81.1|22.1|37.46|184|BioShock
October 2021 |59.0|-46.6|-44.15|118|BioShock
September 2021 |105.6|43.7|70.65|265|BioShock
August 2021 |61.9|-42.1|-40.51|140|BioShock
July 2021 |104.0|38.3|58.24|201|BioShock
June 2021 |65.7|-34.3|-34.28|140|BioShock
May 2021 |100.0|39.4|65.0|217|BioShock
April 2021 |60.6|-54.5|-47.33|134|BioShock
March 2021 |115.1|-5.5|-4.56|265|BioShock
February 2021 |120.6|43.9|57.14|310|BioShock
January 2021 |76.8|-6.6|-7.96|188|BioShock
December 2020 |83.4|12.6|17.87|174|BioShock
November 2020 |70.8|-16.2|-18.64|183|BioShock
October 2020 |87.0|26.5|43.86|184|BioShock
September 2020 |60.5|-29.9|-33.12|121|BioShock
August 2020 |90.4|-42.6|-32.06|199|BioShock
July 2020 |133.0|54.4|69.27|239|BioShock
June 2020 |78.6|7.0|9.78|241|BioShock
May 2020 |71.6|-21.2|-22.84|135|BioShock
April 2020 |92.8|-31.5|-25.33|183|BioShock
March 2020 |124.3|51.7|71.32|380|BioShock
February 2020 |72.5|0.1|0.18|173|BioShock
January 2020 |72.4|-6.0|-7.62|173|BioShock
December 2019 |78.4|0.3|0.35|177|BioShock
November 2019 |78.1|37.1|90.49|200|BioShock
October 2019 |41.0|-23.4|-36.34|83|BioShock
September 2019 |64.4|16.7|34.98|158|BioShock
August 2019 |47.7|-22.8|-32.37|97|BioShock
July 2019 |70.5|-14.5|-17.02|152|BioShock
June 2019 |85.0|27.5|47.84|192|BioShock
May 2019 |57.5|7.4|14.69|174|BioShock
April 2019 |50.1|-26.5|-34.57|118|BioShock
March 2019 |76.7|-21.7|-22.07|183|BioShock
February 2019 |98.4|23.4|31.23|304|BioShock
January 2019 |75.0|0.6|0.81|207|BioShock
December 2018 |74.3|2.4|3.32|168|BioShock
November 2018 |72.0|23.5|48.6|187|BioShock
October 2018 |48.4|-15.4|-24.14|145|BioShock
September 2018 |63.8|-12.7|-16.54|152|BioShock
August 2018 |76.5|-12.3|-13.84|214|BioShock
July 2018 |88.8|13.7|18.22|206|BioShock
June 2018 |75.1|14.7|24.4|182|BioShock
May 2018 |60.4|-20.3|-25.2|125|BioShock
April 2018 |80.7|-29.9|-27.02|245|BioShock
March 2018 |110.6|43.1|63.76|313|BioShock
February 2018 |67.5|-15.6|-18.78|149|BioShock
January 2018 |83.2|-0.8|-0.91|196|BioShock
December 2017 |83.9|2.4|2.94|180|BioShock
November 2017 |81.5|7.7|10.37|179|BioShock
October 2017 |73.9|-13.3|-15.29|188|BioShock
September 2017 |87.2|-14.3|-14.09|192|BioShock
August 2017 |101.5|-19.2|-15.92|280|BioShock
July 2017 |120.7|20.8|20.78|293|BioShock
June 2017 |100.0|17.4|21.07|283|BioShock
May 2017 |82.6|-7.4|-8.26|171|BioShock
April 2017 |90.0|-46.6|-34.12|209|BioShock
March 2017 |136.6|44.7|48.7|507|BioShock
February 2017 |91.9|-7.2|-7.3|198|BioShock
January 2017 |99.1|-6.2|-5.86|211|BioShock
December 2016 |105.3|-8.4|-7.36|213|BioShock
November 2016 |113.6|-33.8|-22.93|234|BioShock
October 2016 |147.4|-111.3|-43.02|404|BioShock
September 2016 |258.8|-31.2|-10.76|571|BioShock
August 2016 |290.0|-336.2|-53.69|516|BioShock
July 2016 |626.1|269.8|75.7|2298|BioShock
June 2016 |356.4|119.5|50.44|1283|BioShock
May 2016 |236.9|-2.5|-1.05|476|BioShock
April 2016 |239.4|-48.7|-16.9|472|BioShock
March 2016 |288.1|-271.2|-48.49|605|BioShock
February 2016 |559.3|54.4|10.77|1533|BioShock
January 2016 |504.9|-3.3|-0.65|1933|BioShock
December 2015 |508.2|37.0|7.85|1357|BioShock
November 2015 |471.2|208.0|79.04|1616|BioShock
October 2015 |263.2|10.2|4.02|1241|BioShock
September 2015 |253.0|-188.6|-42.7|544|BioShock
August 2015 |441.6|71.5|19.31|1499|BioShock
July 2015 |370.1|-233.7|-38.7|808|BioShock
June 2015 |603.8|352.8|140.58|2086|BioShock
May 2015 |251.0|-86.3|-25.6|507|BioShock
April 2015 |337.3|-186.8|-35.64|835|BioShock
March 2015 |524.1|254.9|94.71|2497|BioShock
February 2015 |269.2|-140.3|-34.26|558|BioShock
January 2015 |409.5|-73.3|-15.18|1210|BioShock
December 2014 |482.8|71.4|17.35|1454|BioShock
November 2014 |411.4|127.8|45.07|1313|BioShock
October 2014 |283.6|-110.1|-27.97|1157|BioShock
September 2014 |393.7|-253.8|-39.19|1092|BioShock
August 2014 |647.5|-85.8|-11.7|2625|BioShock
July 2014 |733.3|248.6|51.3|1632|BioShock
June 2014 |484.7|-6.2|-1.27|1711|BioShock
May 2014 |490.9|224.4|84.23|2171|BioShock
April 2014 |266.4|32.1|13.68|643|BioShock
March 2014 |234.4|-30.2|-11.43|695|BioShock
February 2014 |264.6|-286.8|-52.01|591|BioShock
January 2014 |551.4|-55.1|-9.09|1774|BioShock
December 2013 |606.5|310.2|104.69|1985|BioShock
November 2013 |296.3|16.9|6.04|721|BioShock
October 2013 |279.4|78.5|39.08|1211|BioShock
September 2013 |200.9|-72.2|-26.44|481|BioShock
August 2013 |273.1|-143.8|-34.49|643|BioShock
July 2013 |417.0|216.8|108.33|1405|BioShock
June 2013 |200.2|-76.5|-27.66|479|BioShock
May 2013 |276.7|-321.3|-53.73|558|BioShock
April 2013 |598.0|-42.6|-6.65|1677|BioShock
March 2013 |640.6|396.2|162.13|2035|BioShock
February 2013 |244.4|-118.9|-32.73|747|BioShock
January 2013 |363.3|68.1|23.05|1283|BioShock
December 2012 |295.2|16.5|5.93|1424|BioShock
November 2012 |278.7|152.9|121.55|1055|BioShock
October 2012 |125.8|18.4|17.12|855|BioShock
September 2012 |107.4|-66.4|-38.2|250|BioShock
August 2012 |173.8|-285.4|-62.15|370|BioShock
February 2024 |46.1|-9.9|-17.66|152|BioShock2
January 2024 |56.0|12.2|27.78|126|BioShock2
December 2023 |43.8|-8.1|-15.52|99|BioShock2
November 2023 |51.9|9.9|23.47|117|BioShock2
October 2023 |42.0|0.6|1.48|127|BioShock2
September 2023 |41.4|2.2|5.56|122|BioShock2
August 2023 |39.2|-13.8|-26.08|88|BioShock2
July 2023 |53.1|6.4|13.75|108|BioShock2
June 2023 |46.6|2.7|6.05|97|BioShock2
May 2023 |44.0|-14.0|-24.1|87|BioShock2
April 2023 |58.0|3.1|5.71|131|BioShock2
March 2023 |54.8|-5.8|-9.52|132|BioShock2
February 2023 |60.6|1.5|2.59|159|BioShock2
January 2023 |59.1|9.2|18.37|135|BioShock2
December 2022 |49.9|-0.8|-1.56|99|BioShock2
November 2022 |50.7|7.8|18.09|107|BioShock2
October 2022 |42.9|-4.6|-9.71|106|BioShock2
September 2022 |47.5|-10.1|-17.55|98|BioShock2
August 2022 |57.7|4.1|7.71|129|BioShock2
July 2022 |53.5|-4.4|-7.66|120|BioShock2
June 2022 |58.0|-8.8|-13.11|118|BioShock2
May 2022 |66.7|9.3|16.17|134|BioShock2
April 2022 |57.4|-11.6|-16.84|129|BioShock2
March 2022 |69.1|-20.9|-23.2|140|BioShock2
February 2022 |89.9|-12.1|-11.85|186|BioShock2
January 2022 |102.0|30.8|43.28|220|BioShock2
December 2021 |71.2|-9.9|-12.18|144|BioShock2
November 2021 |81.1|22.1|37.46|184|BioShock2
October 2021 |59.0|-46.6|-44.15|118|BioShock2
September 2021 |105.6|43.7|70.65|265|BioShock2
August 2021 |61.9|-42.1|-40.51|140|BioShock2
July 2021 |104.0|38.3|58.24|201|BioShock2
June 2021 |65.7|-34.3|-34.28|140|BioShock2
May 2021 |100.0|39.4|65.0|217|BioShock2
April 2021 |60.6|-54.5|-47.33|134|BioShock2
March 2021 |115.1|-5.5|-4.56|265|BioShock2
February 2021 |120.6|43.9|57.14|310|BioShock2
January 2021 |76.8|-6.6|-7.96|188|BioShock2
December 2020 |83.4|12.6|17.87|174|BioShock2
November 2020 |70.8|-16.2|-18.64|183|BioShock2
October 2020 |87.0|26.5|43.86|184|BioShock2
September 2020 |60.5|-29.9|-33.12|121|BioShock2
August 2020 |90.4|-42.6|-32.06|199|BioShock2
July 2020 |133.0|54.4|69.27|239|BioShock2
June 2020 |78.6|7.0|9.78|241|BioShock2
May 2020 |71.6|-21.2|-22.84|135|BioShock2
April 2020 |92.8|-31.5|-25.33|183|BioShock2
March 2020 |124.3|51.7|71.32|380|BioShock2
February 2020 |72.5|0.1|0.18|173|BioShock2
January 2020 |72.4|-6.0|-7.62|173|BioShock2
December 2019 |78.4|0.3|0.35|177|BioShock2
November 2019 |78.1|37.1|90.49|200|BioShock2
October 2019 |41.0|-23.4|-36.34|83|BioShock2
September 2019 |64.4|16.7|34.98|158|BioShock2
August 2019 |47.7|-22.8|-32.37|97|BioShock2
July 2019 |70.5|-14.5|-17.02|152|BioShock2
June 2019 |85.0|27.5|47.84|192|BioShock2
May 2019 |57.5|7.4|14.69|174|BioShock2
April 2019 |50.1|-26.5|-34.57|118|BioShock2
March 2019 |76.7|-21.7|-22.07|183|BioShock2
February 2019 |98.4|23.4|31.23|304|BioShock2
January 2019 |75.0|0.6|0.81|207|BioShock2
December 2018 |74.3|2.4|3.32|168|BioShock2
November 2018 |72.0|23.5|48.6|187|BioShock2
October 2018 |48.4|-15.4|-24.14|145|BioShock2
September 2018 |63.8|-12.7|-16.54|152|BioShock2
August 2018 |76.5|-12.3|-13.84|214|BioShock2
July 2018 |88.8|13.7|18.22|206|BioShock2
June 2018 |75.1|14.7|24.4|182|BioShock2
May 2018 |60.4|-20.3|-25.2|125|BioShock2
April 2018 |80.7|-29.9|-27.02|245|BioShock2
March 2018 |110.6|43.1|63.76|313|BioShock2
February 2018 |67.5|-15.6|-18.78|149|BioShock2
January 2018 |83.2|-0.8|-0.91|196|BioShock2
December 2017 |83.9|2.4|2.94|180|BioShock2
November 2017 |81.5|7.7|10.37|179|BioShock2
October 2017 |73.9|-13.3|-15.29|188|BioShock2
September 2017 |87.2|-14.3|-14.09|192|BioShock2
August 2017 |101.5|-19.2|-15.92|280|BioShock2
July 2017 |120.7|20.8|20.78|293|BioShock2
June 2017 |100.0|17.4|21.07|283|BioShock2
May 2017 |82.6|-7.4|-8.26|171|BioShock2
April 2017 |90.0|-46.6|-34.12|209|BioShock2
March 2017 |136.6|44.7|48.7|507|BioShock2
February 2017 |91.9|-7.2|-7.3|198|BioShock2
January 2017 |99.1|-6.2|-5.86|211|BioShock2
December 2016 |105.3|-8.4|-7.36|213|BioShock2
November 2016 |113.6|-33.8|-22.93|234|BioShock2
October 2016 |147.4|-111.3|-43.02|404|BioShock2
September 2016 |258.8|-31.2|-10.76|571|BioShock2
August 2016 |290.0|-336.2|-53.69|516|BioShock2
July 2016 |626.1|269.8|75.7|2298|BioShock2
June 2016 |356.4|119.5|50.44|1283|BioShock2
May 2016 |236.9|-2.5|-1.05|476|BioShock2
April 2016 |239.4|-48.7|-16.9|472|BioShock2
March 2016 |288.1|-271.2|-48.49|605|BioShock2
February 2016 |559.3|54.4|10.77|1533|BioShock2
January 2016 |504.9|-3.3|-0.65|1933|BioShock2
December 2015 |508.2|37.0|7.85|1357|BioShock2
November 2015 |471.2|208.0|79.04|1616|BioShock2
October 2015 |263.2|10.2|4.02|1241|BioShock2
September 2015 |253.0|-188.6|-42.7|544|BioShock2
August 2015 |441.6|71.5|19.31|1499|BioShock2
July 2015 |370.1|-233.7|-38.7|808|BioShock2
June 2015 |603.8|352.8|140.58|2086|BioShock2
May 2015 |251.0|-86.3|-25.6|507|BioShock2
April 2015 |337.3|-186.8|-35.64|835|BioShock2
March 2015 |524.1|254.9|94.71|2497|BioShock2
February 2015 |269.2|-140.3|-34.26|558|BioShock2
January 2015 |409.5|-73.3|-15.18|1210|BioShock2
December 2014 |482.8|71.4|17.35|1454|BioShock2
November 2014 |411.4|127.8|45.07|1313|BioShock2
October 2014 |283.6|-110.1|-27.97|1157|BioShock2
September 2014 |393.7|-253.8|-39.19|1092|BioShock2
August 2014 |647.5|-85.8|-11.7|2625|BioShock2
July 2014 |733.3|248.6|51.3|1632|BioShock2
June 2014 |484.7|-6.2|-1.27|1711|BioShock2
May 2014 |490.9|224.4|84.23|2171|BioShock2
April 2014 |266.4|32.1|13.68|643|BioShock2
March 2014 |234.4|-30.2|-11.43|695|BioShock2
February 2014 |264.6|-286.8|-52.01|591|BioShock2
January 2014 |551.4|-55.1|-9.09|1774|BioShock2
December 2013 |606.5|310.2|104.69|1985|BioShock2
November 2013 |296.3|16.9|6.04|721|BioShock2
October 2013 |279.4|78.5|39.08|1211|BioShock2
September 2013 |200.9|-72.2|-26.44|481|BioShock2
August 2013 |273.1|-143.8|-34.49|643|BioShock2
July 2013 |417.0|216.8|108.33|1405|BioShock2
June 2013 |200.2|-76.5|-27.66|479|BioShock2
May 2013 |276.7|-321.3|-53.73|558|BioShock2
April 2013 |598.0|-42.6|-6.65|1677|BioShock2
March 2013 |640.6|396.2|162.13|2035|BioShock2
February 2013 |244.4|-118.9|-32.73|747|BioShock2
January 2013 |363.3|68.1|23.05|1283|BioShock2
December 2012 |295.2|16.5|5.93|1424|BioShock2
November 2012 |278.7|152.9|121.55|1055|BioShock2
October 2012 |125.8|18.4|17.12|855|BioShock2
September 2012 |107.4|-66.4|-38.2|250|BioShock2
August 2012 |173.8|-285.4|-62.15|370|BioShock2
February 2024|2643.0|123.1|4.89|6179|Borderlands2
January 2024|2519.9|189.8|8.14|4399|Borderlands2
December 2023|2330.1|130.0|5.91|4051|Borderlands2
November 2023|2200.1|-464.9|-17.44|3899|Borderlands2
October 2023|2664.9|178.1|7.16|4762|Borderlands2
September 2023|2486.9|-77.0|-3.0|4290|Borderlands2
August 2023|2563.9|-705.7|-21.58|4385|Borderlands2
July 2023|3269.7|519.5|18.89|5252|Borderlands2
June 2023|2750.2|-29.7|-1.07|4775|Borderlands2
May 2023|2779.9|-325.4|-10.48|4994|Borderlands2
April 2023|3105.3|29.8|0.97|5193|Borderlands2
March 2023|3075.5|68.4|2.27|5407|Borderlands2
February 2023|3007.1|-211.3|-6.57|5312|Borderlands2
January 2023|3218.4|600.3|22.93|5271|Borderlands2
December 2022|2618.2|67.5|2.64|4169|Borderlands2
November 2022|2550.7|3.0|0.12|4355|Borderlands2
October 2022|2547.7|-59.9|-2.3|4301|Borderlands2
September 2022|2607.6|-134.8|-4.92|4338|Borderlands2
August 2022|2742.4|-735.4|-21.15|4442|Borderlands2
July 2022|3477.8|-22.1|-0.63|5499|Borderlands2
June 2022|3499.9|112.7|3.33|5977|Borderlands2
May 2022|3387.3|-170.7|-4.8|6401|Borderlands2
April 2022|3557.9|724.6|25.58|5657|Borderlands2
March 2022|2833.3|-763.7|-21.23|4648|Borderlands2
February 2022|3597.0|339.6|10.43|6246|Borderlands2
January 2022|3257.4|-73.4|-2.2|5266|Borderlands2
December 2021|3330.8|-0.1|-0.0|4952|Borderlands2
November 2021|3330.8|-298.8|-8.23|5305|Borderlands2
October 2021|3629.6|589.1|19.38|5776|Borderlands2
September 2021|3040.5|-432.9|-12.46|5515|Borderlands2
August 2021|3473.4|491.6|16.49|5066|Borderlands2
July 2021|2981.8|-590.9|-16.54|4923|Borderlands2
June 2021|3572.7|781.1|27.98|5663|Borderlands2
May 2021|2791.6|-348.4|-11.1|4896|Borderlands2
April 2021|3140.0|-301.1|-8.75|5711|Borderlands2
March 2021|3441.1|-924.2|-21.17|6516|Borderlands2
February 2021|4365.3|795.1|22.27|7971|Borderlands2
January 2021|3570.2|4.3|0.12|6809|Borderlands2
December 2020|3565.9|816.4|29.69|6227|Borderlands2
November 2020|2749.5|285.0|11.56|5798|Borderlands2
October 2020|2464.5|-632.2|-20.41|4172|Borderlands2
September 2020|3096.7|-449.6|-12.68|5081|Borderlands2
August 2020|3546.3|10.1|0.29|5513|Borderlands2
July 2020|3536.2|-1013.6|-22.28|5711|Borderlands2
June 2020|4549.8|-1073.1|-19.08|8398|Borderlands2
May 2020|5623.0|17.4|0.31|10516|Borderlands2
April 2020|5605.5|87.1|1.58|9866|Borderlands2
March 2020|5518.4|1374.2|33.16|9735|Borderlands2
February 2020|4144.2|-277.1|-6.27|6709|Borderlands2
January 2020|4421.3|229.2|5.47|7021|Borderlands2
December 2019|4192.1|-83.3|-1.95|7177|Borderlands2
November 2019|4275.4|-2898.7|-40.4|7649|Borderlands2
October 2019|7174.1|-3682.9|-33.92|19282|Borderlands2
September 2019|10857.1|-1354.9|-11.09|19528|Borderlands2
August 2019|12212.0|-7487.2|-38.01|20265|Borderlands2
July 2019|19699.2|-15133.0|-43.45|42052|Borderlands2
June 2019|34832.2|21384.2|159.01|80287|Borderlands2
May 2019|13448.0|-11069.6|-45.15|28233|Borderlands2
April 2019|24517.6|14667.6|148.91|59333|Borderlands2
March 2019|9850.0|1136.3|13.04|44256|Borderlands2
February 2019|8713.8|328.1|3.91|16798|Borderlands2
January 2019|8385.6|766.6|10.06|16585|Borderlands2
December 2018|7619.0|1058.8|16.14|16548|Borderlands2
November 2018|6560.3|961.2|17.17|12946|Borderlands2
October 2018|5599.0|-1680.0|-23.08|9892|Borderlands2
September 2018|7279.0|1698.9|30.45|13833|Borderlands2
August 2018|5580.1|-3270.5|-36.95|9224|Borderlands2
July 2018|8850.6|-580.2|-6.15|14474|Borderlands2
June 2018|9430.8|1374.9|17.07|17063|Borderlands2
May 2018|8055.9|1332.3|19.81|26724|Borderlands2
April 2018|6723.6|-1153.4|-14.64|11831|Borderlands2
March 2018|7877.1|925.5|13.31|15599|Borderlands2
February 2018|6951.5|-1007.2|-12.66|12875|Borderlands2
January 2018|7958.8|92.9|1.18|14723|Borderlands2
December 2017|7865.8|-601.8|-7.11|13769|Borderlands2
November 2017|8467.6|2350.4|38.42|18854|Borderlands2
October 2017|6117.2|333.6|5.77|11901|Borderlands2
September 2017|5783.6|-571.7|-9.0|10113|Borderlands2
August 2017|6355.3|-3386.3|-34.76|10483|Borderlands2
July 2017|9741.5|2485.0|34.25|17654|Borderlands2
June 2017|7256.5|1424.9|24.43|15238|Borderlands2
May 2017|5831.7|-1016.0|-14.84|10136|Borderlands2
April 2017|6847.7|-1192.1|-14.83|12665|Borderlands2
March 2017|8039.8|1425.1|21.54|19286|Borderlands2
February 2017|6614.7|-2500.0|-27.43|11971|Borderlands2
January 2017|9114.7|1804.8|24.69|18099|Borderlands2
December 2016|7309.9|1738.4|31.2|16062|Borderlands2
November 2016|5571.5|-661.7|-10.62|12446|Borderlands2
October 2016|6233.1|-2419.8|-27.97|12956|Borderlands2
September 2016|8652.9|3128.7|56.64|18784|Borderlands2
August 2016|5524.2|-1881.7|-25.41|9480|Borderlands2
July 2016|7405.8|1353.3|22.36|15058|Borderlands2
June 2016|6052.5|494.3|8.89|12360|Borderlands2
May 2016|5558.2|-897.3|-13.9|10762|Borderlands2
April 2016|6455.6|-1574.8|-19.61|12387|Borderlands2
March 2016|8030.3|-718.9|-8.22|19014|Borderlands2
February 2016|8749.3|-95.9|-1.08|16127|Borderlands2
January 2016|8845.1|399.9|4.73|17772|Borderlands2
December 2015|8445.3|260.1|3.18|15408|Borderlands2
November 2015|8185.1|1117.3|15.81|16804|Borderlands2
October 2015|7067.9|925.1|15.06|14744|Borderlands2
September 2015|6142.8|-1496.5|-19.59|15346|Borderlands2
August 2015|7639.3|-464.8|-5.74|15419|Borderlands2
July 2015|8104.1|-186.3|-2.25|15088|Borderlands2
June 2015|8290.3|2629.3|46.44|17472|Borderlands2
May 2015|5661.1|-1841.3|-24.54|10242|Borderlands2
April 2015|7502.4|-1570.6|-17.31|15930|Borderlands2
March 2015|9073.0|2288.8|33.74|21917|Borderlands2
February 2015|6784.3|-863.5|-11.29|14115|Borderlands2
January 2015|7647.8|-234.8|-2.98|16789|Borderlands2
December 2014|7882.6|866.0|12.34|15743|Borderlands2
November 2014|7016.6|-4106.8|-36.92|15119|Borderlands2
October 2014|11123.4|-2555.1|-18.68|25558|Borderlands2
September 2014|13678.4|-3586.0|-20.77|32832|Borderlands2
August 2014|17264.4|2856.5|19.83|67322|Borderlands2
July 2014|14408.0|2711.8|23.19|30875|Borderlands2
June 2014|11696.1|5107.6|77.52|37558|Borderlands2
May 2014|6588.5|-280.9|-4.09|12169|Borderlands2
April 2014|6869.4|-1065.7|-13.43|13248|Borderlands2
March 2014|7935.1|-6403.5|-44.66|18448|Borderlands2
February 2014|14338.6|2355.1|19.65|47105|Borderlands2
January 2014|11983.5|25.6|0.21|28057|Borderlands2
December 2013|11957.9|4062.8|51.46|25836|Borderlands2
November 2013|7895.1|-3209.5|-28.9|17302|Borderlands2
October 2013|11104.5|703.3|6.76|23777|Borderlands2
September 2013|10401.2|-3382.9|-24.54|20874|Borderlands2
August 2013|13784.2|-6934.2|-33.47|28306|Borderlands2
July 2013|20718.4|7752.6|59.79|49680|Borderlands2
June 2013|12965.8|-116.0|-0.89|27818|Borderlands2
May 2013|13081.8|4600.4|54.24|40649|Borderlands2
April 2013|8481.3|1359.3|19.09|17604|Borderlands2
March 2013|7122.0|-3825.6|-34.94|16153|Borderlands2
February 2013|10947.6|-3712.1|-25.32|25383|Borderlands2
January 2013|14659.7|-112.9|-0.76|28507|Borderlands2
December 2012|14772.7|-997.5|-6.33|28993|Borderlands2
November 2012|15770.1|-16196.0|-50.67|31391|Borderlands2
October 2012|31966.2|-29276.6|-47.8|68559|Borderlands2
February 2024 |105.1|-55.4|-34.51|190|Chrono_Trigger
January 2024 |160.5|9.1|5.98|350|Chrono_Trigger
December 2023 |151.4|50.5|49.98|328|Chrono_Trigger
November 2023 |101.0|-16.0|-13.65|167|Chrono_Trigger
October 2023 |116.9|-26.3|-18.37|219|Chrono_Trigger
September 2023 |143.3|27.0|23.21|316|Chrono_Trigger
August 2023 |116.3|-53.8|-31.63|183|Chrono_Trigger
July 2023 |170.1|65.9|63.21|309|Chrono_Trigger
June 2023 |104.2|-32.6|-23.81|182|Chrono_Trigger
May 2023 |136.8|-5.9|-4.16|301|Chrono_Trigger
April 2023 |142.7|-1.5|-1.03|273|Chrono_Trigger
March 2023 |144.2|34.4|31.34|366|Chrono_Trigger
February 2023 |109.8|-44.7|-28.94|186|Chrono_Trigger
January 2023 |154.5|18.8|13.88|302|Chrono_Trigger
December 2022 |135.7|39.1|40.48|266|Chrono_Trigger
November 2022 |96.6|-29.4|-23.34|163|Chrono_Trigger
October 2022 |126.0|-29.1|-18.77|251|Chrono_Trigger
September 2022 |155.1|34.8|28.9|338|Chrono_Trigger
August 2022 |120.3|-50.5|-29.56|189|Chrono_Trigger
July 2022 |170.8|34.1|24.93|315|Chrono_Trigger
June 2022 |136.7|-12.5|-8.36|301|Chrono_Trigger
May 2022 |149.2|-105.2|-41.35|285|Chrono_Trigger
April 2022 |254.4|-105.0|-29.22|533|Chrono_Trigger
March 2022 |359.4|227.2|171.8|943|Chrono_Trigger
February 2022 |132.2|-66.7|-33.51|232|Chrono_Trigger
January 2022 |198.9|59.1|42.24|423|Chrono_Trigger
December 2021 |139.8|40.8|41.13|342|Chrono_Trigger
November 2021 |99.1|-80.4|-44.81|162|Chrono_Trigger
October 2021 |179.5|63.8|55.08|372|Chrono_Trigger
September 2021 |115.8|-32.1|-21.73|198|Chrono_Trigger
