Month|Avg. Players|Gain|% Gain|Peak Players|Source File
August 2021 |147.9|-26.5|-15.18|250|Chrono_Trigger
July 2021 |174.4|46.9|36.84|323|Chrono_Trigger
June 2021 |127.4|-54.8|-30.06|296|Chrono_Trigger
May 2021 |182.2|27.9|18.11|366|Chrono_Trigger
April 2021 |154.3|-8.0|-4.92|306|Chrono_Trigger
March 2021 |162.2|62.2|62.23|516|Chrono_Trigger
February 2021 |100.0|-42.3|-29.72|170|Chrono_Trigger
January 2021 |142.3|44.1|44.85|295|Chrono_Trigger
December 2020 |98.2|17.4|21.46|249|Chrono_Trigger
November 2020 |80.9|-38.9|-32.47|146|Chrono_Trigger
October 2020 |119.8|15.4|14.8|270|Chrono_Trigger
September 2020 |104.3|5.2|5.26|248|Chrono_Trigger
August 2020 |99.1|-62.4|-38.63|167|Chrono_Trigger
July 2020 |161.5|59.6|58.57|289|Chrono_Trigger
June 2020 |101.8|-98.5|-49.17|250|Chrono_Trigger
May 2020 |200.4|95.3|90.63|469|Chrono_Trigger
April 2020 |105.1|-31.1|-22.83|165|Chrono_Trigger
March 2020 |136.2|57.3|72.6|310|Chrono_Trigger
February 2020 |78.9|-4.9|-5.85|250|Chrono_Trigger
January 2020 |83.8|-7.9|-8.61|180|Chrono_Trigger
December 2019 |91.7|30.1|48.83|184|Chrono_Trigger
November 2019 |61.6|13.9|29.25|160|Chrono_Trigger
October 2019 |47.7|-20.7|-30.26|101|Chrono_Trigger
September 2019 |68.4|-9.8|-12.52|186|Chrono_Trigger
August 2019 |78.2|-65.4|-45.56|131|Chrono_Trigger
July 2019 |143.5|42.2|41.66|294|Chrono_Trigger
June 2019 |101.3|-28.7|-22.05|331|Chrono_Trigger
May 2019 |130.0|68.4|110.95|396|Chrono_Trigger
April 2019 |61.6|-31.5|-33.85|215|Chrono_Trigger
March 2019 |93.2|10.2|12.36|249|Chrono_Trigger
February 2019 |82.9|-19.7|-19.21|270|Chrono_Trigger
January 2019 |102.6|-3.2|-3.03|255|Chrono_Trigger
December 2018 |105.8|32.5|44.36|236|Chrono_Trigger
November 2018 |73.3|14.6|24.79|253|Chrono_Trigger
October 2018 |58.7|-100.2|-63.03|119|Chrono_Trigger
September 2018 |158.9|-34.8|-17.98|472|Chrono_Trigger
August 2018 |193.7|146.2|307.26|823|Chrono_Trigger
July 2018 |47.6|0.3|0.67|92|Chrono_Trigger
June 2018 |47.3|0.3|0.6|95|Chrono_Trigger
May 2018 |47.0|-11.5|-19.72|98|Chrono_Trigger
April 2018 |58.5|-23.4|-28.58|136|Chrono_Trigger
February 2024|2639.7|6.1|0.23|4785|Darkest_Dungeon
January 2024|2633.6|123.1|4.9|4510|Darkest_Dungeon
December 2023|2510.5|-118.9|-4.52|4696|Darkest_Dungeon
November 2023|2629.4|450.7|20.69|4935|Darkest_Dungeon
October 2023|2178.7|254.3|13.21|4774|Darkest_Dungeon
September 2023|1924.4|-415.5|-17.76|3409|Darkest_Dungeon
August 2023|2339.9|-303.1|-11.47|4523|Darkest_Dungeon
July 2023|2643.0|-283.2|-9.68|4706|Darkest_Dungeon
June 2023|2926.2|-1552.4|-34.66|5569|Darkest_Dungeon
May 2023|4478.6|-438.9|-8.93|8262|Darkest_Dungeon
April 2023|4917.5|1129.4|29.82|9917|Darkest_Dungeon
March 2023|3788.0|212.3|5.94|7440|Darkest_Dungeon
February 2023|3575.8|-31.5|-0.87|6007|Darkest_Dungeon
January 2023|3607.3|404.2|12.62|5871|Darkest_Dungeon
December 2022|3203.1|-152.7|-4.55|5544|Darkest_Dungeon
November 2022|3355.8|290.9|9.49|6896|Darkest_Dungeon
October 2022|3064.9|-163.8|-5.07|7190|Darkest_Dungeon
September 2022|3228.7|421.5|15.01|7108|Darkest_Dungeon
August 2022|2807.3|-360.9|-11.39|5042|Darkest_Dungeon
July 2022|3168.2|534.6|20.3|5269|Darkest_Dungeon
June 2022|2633.5|44.7|1.73|4928|Darkest_Dungeon
May 2022|2588.8|-763.8|-22.78|4632|Darkest_Dungeon
April 2022|3352.7|1526.6|83.6|10467|Darkest_Dungeon
March 2022|1826.1|-724.2|-28.4|2927|Darkest_Dungeon
February 2022|2550.3|-946.5|-27.07|4664|Darkest_Dungeon
January 2022|3496.7|116.2|3.44|6382|Darkest_Dungeon
December 2021|3380.5|-1516.8|-30.97|5856|Darkest_Dungeon
November 2021|4897.2|821.3|20.15|11482|Darkest_Dungeon
October 2021|4075.9|-1366.6|-25.11|12236|Darkest_Dungeon
September 2021|5442.5|1425.2|35.48|12816|Darkest_Dungeon
August 2021|4017.3|227.8|6.01|7419|Darkest_Dungeon
July 2021|3789.4|865.3|29.59|6455|Darkest_Dungeon
June 2021|2924.2|-689.8|-19.09|5561|Darkest_Dungeon
May 2021|3614.0|226.8|6.7|8358|Darkest_Dungeon
April 2021|3387.2|-2010.4|-37.25|7558|Darkest_Dungeon
March 2021|5397.6|2008.1|59.24|12931|Darkest_Dungeon
February 2021|3389.5|-556.6|-14.1|5821|Darkest_Dungeon
January 2021|3946.1|746.6|23.33|6314|Darkest_Dungeon
December 2020|3199.5|-235.2|-6.85|5870|Darkest_Dungeon
November 2020|3434.7|1033.9|43.07|6416|Darkest_Dungeon
October 2020|2400.8|-650.5|-21.32|5892|Darkest_Dungeon
September 2020|3051.2|123.1|4.2|6027|Darkest_Dungeon
August 2020|2928.1|-638.4|-17.9|4214|Darkest_Dungeon
July 2020|3566.5|-1742.6|-32.82|6342|Darkest_Dungeon
June 2020|5309.1|1051.1|24.69|17363|Darkest_Dungeon
May 2020|4258.0|475.6|12.57|18667|Darkest_Dungeon
April 2020|3782.4|-103.7|-2.67|6841|Darkest_Dungeon
March 2020|3886.1|855.5|28.23|7643|Darkest_Dungeon
February 2020|3030.6|-188.7|-5.86|4658|Darkest_Dungeon
January 2020|3219.3|267.8|9.07|5386|Darkest_Dungeon
December 2019|2951.4|276.6|10.34|5142|Darkest_Dungeon
November 2019|2674.8|542.6|25.45|5108|Darkest_Dungeon
October 2019|2132.2|433.9|25.55|3834|Darkest_Dungeon
September 2019|1698.3|-468.6|-21.62|2856|Darkest_Dungeon
August 2019|2166.9|-1114.7|-33.97|3724|Darkest_Dungeon
July 2019|3281.6|-219.0|-6.26|6477|Darkest_Dungeon
June 2019|3500.6|1317.5|60.35|7641|Darkest_Dungeon
May 2019|2183.0|47.0|2.2|3522|Darkest_Dungeon
April 2019|2136.0|-1211.1|-36.18|3434|Darkest_Dungeon
March 2019|3347.1|-273.9|-7.57|6855|Darkest_Dungeon
February 2019|3621.0|636.9|21.34|9330|Darkest_Dungeon
January 2019|2984.2|540.5|22.12|5212|Darkest_Dungeon
December 2018|2443.7|-674.3|-21.63|4883|Darkest_Dungeon
November 2018|3118.0|130.1|4.36|6125|Darkest_Dungeon
October 2018|2987.9|868.4|40.97|7370|Darkest_Dungeon
September 2018|2119.5|-1143.8|-35.05|3638|Darkest_Dungeon
August 2018|3263.3|-3456.6|-51.44|6142|Darkest_Dungeon
July 2018|6719.9|1324.3|24.54|14184|Darkest_Dungeon
June 2018|5395.6|3180.0|143.52|17719|Darkest_Dungeon
May 2018|2215.7|-633.8|-22.24|3754|Darkest_Dungeon
April 2018|2849.4|1078.7|60.92|7982|Darkest_Dungeon
March 2018|1770.7|-398.2|-18.36|2946|Darkest_Dungeon
February 2018|2168.9|-637.0|-22.7|3873|Darkest_Dungeon
January 2018|2805.9|162.8|6.16|5448|Darkest_Dungeon
December 2017|2643.2|-491.1|-15.67|5291|Darkest_Dungeon
November 2017|3134.2|-224.3|-6.68|5646|Darkest_Dungeon
October 2017|3358.5|1584.6|89.33|8476|Darkest_Dungeon
September 2017|1773.8|-718.9|-28.84|3188|Darkest_Dungeon
August 2017|2492.7|-4536.1|-64.54|4991|Darkest_Dungeon
July 2017|7028.8|1891.9|36.83|17795|Darkest_Dungeon
June 2017|5137.0|3733.9|266.13|19285|Darkest_Dungeon
May 2017|1403.1|-207.1|-12.86|2415|Darkest_Dungeon
April 2017|1610.2|73.4|4.78|3292|Darkest_Dungeon
March 2017|1536.8|-1283.0|-45.5|3067|Darkest_Dungeon
February 2017|2819.8|303.3|12.05|8414|Darkest_Dungeon
January 2017|2516.5|742.1|41.82|5872|Darkest_Dungeon
December 2016|1774.4|158.9|9.83|4737|Darkest_Dungeon
November 2016|1615.5|463.7|40.25|3492|Darkest_Dungeon
October 2016|1151.9|270.7|30.72|2762|Darkest_Dungeon
September 2016|881.2|-102.4|-10.41|1561|Darkest_Dungeon
August 2016|983.6|-672.6|-40.61|1674|Darkest_Dungeon
July 2016|1656.1|164.9|11.05|4331|Darkest_Dungeon
June 2016|1491.3|95.3|6.83|4163|Darkest_Dungeon
May 2016|1396.0|246.1|21.4|4945|Darkest_Dungeon
April 2016|1149.9|-933.0|-44.79|2611|Darkest_Dungeon
March 2016|2082.9|-2500.0|-54.55|4109|Darkest_Dungeon
February 2016|4582.9|-191.4|-4.01|10927|Darkest_Dungeon
January 2016|4774.3|3447.7|259.89|14661|Darkest_Dungeon
December 2015|1326.6|699.2|111.46|3543|Darkest_Dungeon
November 2015|627.4|-686.6|-52.25|1906|Darkest_Dungeon
October 2015|1314.0|822.7|167.46|4637|Darkest_Dungeon
September 2015|491.3|-319.6|-39.41|1439|Darkest_Dungeon
August 2015|810.9|-55.3|-6.38|2350|Darkest_Dungeon
July 2015|866.1|-421.1|-32.71|2220|Darkest_Dungeon
June 2015|1287.2|780.2|153.89|3060|Darkest_Dungeon
May 2015|507.0|19.8|4.06|3257|Darkest_Dungeon
April 2015|487.2|-960.1|-66.34|1011|Darkest_Dungeon
March 2015|1447.3|-3354.8|-69.86|4360|Darkest_Dungeon
February 2015|4802.1|4782.7|24702.24|13240|Darkest_Dungeon
January 2015|19.4|19.0|5819.11|597|Darkest_Dungeon
February 2024|2639.7|6.1|0.23|4785|Divinity_Original_Sin_2
January 2024|2633.6|123.1|4.9|4510|Divinity_Original_Sin_2
December 2023|2510.5|-118.9|-4.52|4696|Divinity_Original_Sin_2
November 2023|2629.4|450.7|20.69|4935|Divinity_Original_Sin_2
October 2023|2178.7|254.3|13.21|4774|Divinity_Original_Sin_2
September 2023|1924.4|-415.5|-17.76|3409|Divinity_Original_Sin_2
August 2023|2339.9|-303.1|-11.47|4523|Divinity_Original_Sin_2
July 2023|2643.0|-283.2|-9.68|4706|Divinity_Original_Sin_2
June 2023|2926.2|-1552.4|-34.66|5569|Divinity_Original_Sin_2
May 2023|4478.6|-438.9|-8.93|8262|Divinity_Original_Sin_2
April 2023|4917.5|1129.4|29.82|9917|Divinity_Original_Sin_2
March 2023|3788.0|212.3|5.94|7440|Divinity_Original_Sin_2
February 2023|3575.8|-31.5|-0.87|6007|Divinity_Original_Sin_2
January 2023|3607.3|404.2|12.62|5871|Divinity_Original_Sin_2
December 2022|3203.1|-152.7|-4.55|5544|Divinity_Original_Sin_2
November 2022|3355.8|290.9|9.49|6896|Divinity_Original_Sin_2
October 2022|3064.9|-163.8|-5.07|7190|Divinity_Original_Sin_2
September 2022|3228.7|421.5|15.01|7108|Divinity_Original_Sin_2
August 2022|2807.3|-360.9|-11.39|5042|Divinity_Original_Sin_2
July 2022|3168.2|534.6|20.3|5269|Divinity_Original_Sin_2
June 2022|2633.5|44.7|1.73|4928|Divinity_Original_Sin_2
May 2022|2588.8|-763.8|-22.78|4632|Divinity_Original_Sin_2
April 2022|3352.7|1526.6|83.6|10467|Divinity_Original_Sin_2
March 2022|1826.1|-724.2|-28.4|2927|Divinity_Original_Sin_2
February 2022|2550.3|-946.5|-27.07|4664|Divinity_Original_Sin_2
January 2022|3496.7|116.2|3.44|6382|Divinity_Original_Sin_2
December 2021|3380.5|-1516.8|-30.97|5856|Divinity_Original_Sin_2
November 2021|4897.2|821.3|20.15|11482|Divinity_Original_Sin_2
October 2021|4075.9|-1366.6|-25.11|12236|Divinity_Original_Sin_2
September 2021|5442.5|1425.2|35.48|12816|Divinity_Original_Sin_2
August 2021|4017.3|227.8|6.01|7419|Divinity_Original_Sin_2
July 2021|3789.4|865.3|29.59|6455|Divinity_Original_Sin_2
June 2021|2924.2|-689.8|-19.09|5561|Divinity_Original_Sin_2
May 2021|3614.0|226.8|6.7|8358|Divinity_Original_Sin_2
April 2021|3387.2|-2010.4|-37.25|7558|Divinity_Original_Sin_2
March 2021|5397.6|2008.1|59.24|12931|Divinity_Original_Sin_2
February 2021|3389.5|-556.6|-14.1|5821|Divinity_Original_Sin_2
January 2021|3946.1|746.6|23.33|6314|Divinity_Original_Sin_2
December 2020|3199.5|-235.2|-6.85|5870|Divinity_Original_Sin_2
November 2020|3434.7|1033.9|43.07|6416|Divinity_Original_Sin_2
October 2020|2400.8|-650.5|-21.32|5892|Divinity_Original_Sin_2
September 2020|3051.2|123.1|4.2|6027|Divinity_Original_Sin_2
August 2020|2928.1|-638.4|-17.9|4214|Divinity_Original_Sin_2
July 2020|3566.5|-1742.6|-32.82|6342|Divinity_Original_Sin_2
June 2020|5309.1|1051.1|24.69|17363|Divinity_Original_Sin_2
May 2020|4258.0|475.6|12.57|18667|Divinity_Original_Sin_2
April 2020|3782.4|-103.7|-2.67|6841|Divinity_Original_Sin_2
March 2020|3886.1|855.5|28.23|7643|Divinity_Original_Sin_2
February 2020|3030.6|-188.7|-5.86|4658|Divinity_Original_Sin_2
January 2020|3219.3|267.8|9.07|5386|Divinity_Original_Sin_2
December 2019|2951.4|276.6|10.34|5142|Divinity_Original_Sin_2
November 2019|2674.8|542.6|25.45|5108|Divinity_Original_Sin_2
October 2019|2132.2|433.9|25.55|3834|Divinity_Original_Sin_2
September 2019|1698.3|-468.6|-21.62|2856|Divinity_Original_Sin_2
August 2019|2166.9|-1114.7|-33.97|3724|Divinity_Original_Sin_2
July 2019|3281.6|-219.0|-6.26|6477|Divinity_Original_Sin_2
June 2019|3500.6|1317.5|60.35|7641|Divinity_Original_Sin_2
May 2019|2183.0|47.0|2.2|3522|Divinity_Original_Sin_2
April 2019|2136.0|-1211.1|-36.18|3434|Divinity_Original_Sin_2
March 2019|3347.1|-273.9|-7.57|6855|Divinity_Original_Sin_2
February 2019|3621.0|636.9|21.34|9330|Divinity_Original_Sin_2
January 2019|2984.2|540.5|22.12|5212|Divinity_Original_Sin_2
December 2018|2443.7|-674.3|-21.63|4883|Divinity_Original_Sin_2
November 2018|3118.0|130.1|4.36|6125|Divinity_Original_Sin_2
October 2018|2987.9|868.4|40.97|7370|Divinity_Original_Sin_2
September 2018|2119.5|-1143.8|-35.05|3638|Divinity_Original_Sin_2
August 2018|3263.3|-3456.6|-51.44|6142|Divinity_Original_Sin_2
July 2018|6719.9|1324.3|24.54|14184|Divinity_Original_Sin_2
June 2018|5395.6|3180.0|143.52|17719|Divinity_Original_Sin_2
May 2018|2215.7|-633.8|-22.24|3754|Divinity_Original_Sin_2
April 2018|2849.4|1078.7|60.92|7982|Divinity_Original_Sin_2
March 2018|1770.7|-398.2|-18.36|2946|Divinity_Original_Sin_2
February 2018|2168.9|-637.0|-22.7|3873|Divinity_Original_Sin_2
January 2018|2805.9|162.8|6.16|5448|Divinity_Original_Sin_2
December 2017|2643.2|-491.1|-15.67|5291|Divinity_Original_Sin_2
November 2017|3134.2|-224.3|-6.68|5646|Divinity_Original_Sin_2
October 2017|3358.5|1584.6|89.33|8476|Divinity_Original_Sin_2
September 2017|1773.8|-718.9|-28.84|3188|Divinity_Original_Sin_2
August 2017|2492.7|-4536.1|-64.54|4991|Divinity_Original_Sin_2
July 2017|7028.8|1891.9|36.83|17795|Divinity_Original_Sin_2
June 2017|5137.0|3733.9|266.13|19285|Divinity_Original_Sin_2
May 2017|1403.1|-207.1|-12.86|2415|Divinity_Original_Sin_2
April 2017|1610.2|73.4|4.78|3292|Divinity_Original_Sin_2
March 2017|1536.8|-1283.0|-45.5|3067|Divinity_Original_Sin_2
February 2017|2819.8|303.3|12.05|8414|Divinity_Original_Sin_2
January 2017|2516.5|742.1|41.82|5872|Divinity_Original_Sin_2
December 2016|1774.4|158.9|9.83|4737|Divinity_Original_Sin_2
November 2016|1615.5|463.7|40.25|3492|Divinity_Original_Sin_2
October 2016|1151.9|270.7|30.72|2762|Divinity_Original_Sin_2
September 2016|881.2|-102.4|-10.41|1561|Divinity_Original_Sin_2
August 2016|983.6|-672.6|-40.61|1674|Divinity_Original_Sin_2
July 2016|1656.1|164.9|11.05|4331|Divinity_Original_Sin_2
June 2016|1491.3|95.3|6.83|4163|Divinity_Original_Sin_2
May 2016|1396.0|246.1|21.4|4945|Divinity_Original_Sin_2
April 2016|1149.9|-933.0|-44.79|2611|Divinity_Original_Sin_2
March 2016|2082.9|-2500.0|-54.55|4109|Divinity_Original_Sin_2
February 2016|4582.9|-191.4|-4.01|10927|Divinity_Original_Sin_2
January 2016|4774.3|3447.7|259.89|14661|Divinity_Original_Sin_2
December 2015|1326.6|699.2|111.46|3543|Divinity_Original_Sin_2
November 2015|627.4|-686.6|-52.25|1906|Divinity_Original_Sin_2
October 2015|1314.0|822.7|167.46|4637|Divinity_Original_Sin_2
September 2015|491.3|-319.6|-39.41|1439|Divinity_Original_Sin_2
August 2015|810.9|-55.3|-6.38|2350|Divinity_Original_Sin_2
July 2015|866.1|-421.1|-32.71|2220|Divinity_Original_Sin_2
June 2015|1287.2|780.2|153.89|3060|Divinity_Original_Sin_2
May 2015|507.0|19.8|4.06|3257|Divinity_Original_Sin_2
April 2015|487.2|-960.1|-66.34|1011|Divinity_Original_Sin_2
March 2015|1447.3|-3354.8|-69.86|4360|Divinity_Original_Sin_2
February 2015|4802.1|4782.7|24702.24|13240|Divinity_Original_Sin_2
January 2015|19.4|19.0|5819.11|597|Divinity_Original_Sin_2
February 2024 |48618.9|-5560.9|-10.26|108636|Elden_Ring
January 2024 |54179.8|20747.5|62.06|99007|Elden_Ring
December 2023 |33432.3|6465.3|23.97|88401|Elden_Ring
November 2023 |26967.0|-5607.6|-17.21|51640|Elden_Ring
October 2023 |32574.6|11029.7|51.19|67367|Elden_Ring
September 2023 |21544.9|-6160.7|-22.24|37349|Elden_Ring
August 2023 |27705.6|-7588.0|-21.5|45933|Elden_Ring
July 2023 |35293.7|14301.3|68.13|56698|Elden_Ring
June 2023 |20992.3|-4434.2|-17.44|34628|Elden_Ring
May 2023 |25426.6|-7869.4|-23.63|43846|Elden_Ring
April 2023 |33296.0|-10511.6|-23.99|59357|Elden_Ring
March 2023 |43807.6|-6635.6|-13.15|74718|Elden_Ring
February 2023 |50443.3|-17442.2|-25.69|81740|Elden_Ring
January 2023 |67885.5|27573.1|68.4|106913|Elden_Ring
December 2022 |40312.3|16370.2|68.37|85651|Elden_Ring
November 2022 |23942.1|-666.9|-2.71|36112|Elden_Ring
October 2022 |24609.0|-3147.9|-11.34|39776|Elden_Ring
September 2022 |27756.9|-3319.1|-10.68|45238|Elden_Ring
August 2022 |31076.0|-4556.8|-12.79|47252|Elden_Ring
July 2022 |35632.8|-14517.5|-28.95|52347|Elden_Ring
June 2022 |50150.3|-39896.8|-44.31|88390|Elden_Ring
May 2022 |90047.1|-121421.8|-57.42|192569|Elden_Ring
April 2022 |211468.9|-310597.5|-59.49|457067|Elden_Ring
February 2024 |14588.8|-745.7|-4.86|24354|Fallout4
January 2024 |15334.5|991.0|6.91|24668|Fallout4
December 2023 |14343.4|1007.5|7.56|22408|Fallout4
November 2023 |13335.9|1388.8|11.62|20753|Fallout4
October 2023 |11947.0|-1721.9|-12.6|21318|Fallout4
September 2023 |13668.9|-3830.6|-21.89|22953|Fallout4
August 2023 |17499.5|-388.8|-2.17|27730|Fallout4
July 2023 |17888.3|2823.8|18.74|27022|Fallout4
June 2023 |15064.5|2033.2|15.6|26021|Fallout4
May 2023 |13031.3|-1171.2|-8.25|20281|Fallout4
April 2023 |14202.5|-16.1|-0.11|22530|Fallout4
March 2023 |14218.6|-1038.5|-6.81|23467|Fallout4
February 2023 |15257.1|-2277.5|-12.99|25698|Fallout4
January 2023 |17534.6|1609.6|10.11|27076|Fallout4
December 2022 |15925.0|-1121.0|-6.58|24301|Fallout4
November 2022 |17046.0|-1451.1|-7.85|28190|Fallout4
October 2022 |18497.1|3743.0|25.37|31142|Fallout4
September 2022 |14754.1|-1952.1|-11.69|24300|Fallout4
August 2022 |16706.2|492.4|3.04|27516|Fallout4
July 2022 |16213.9|2216.0|15.83|23753|Fallout4
June 2022 |13997.9|601.5|4.49|22069|Fallout4
May 2022 |13396.4|-330.7|-2.41|20626|Fallout4
April 2022 |13727.1|224.0|1.66|21733|Fallout4
March 2022 |13503.1|-1661.1|-10.95|21708|Fallout4
February 2022 |15164.2|-1789.9|-10.56|23963|Fallout4
January 2022 |16954.1|1527.6|9.9|24939|Fallout4
December 2021 |15426.5|-1595.2|-9.37|23085|Fallout4
November 2021 |17021.7|-809.4|-4.54|27235|Fallout4
October 2021 |17831.1|1216.8|7.32|32662|Fallout4
September 2021 |16614.3|-2696.4|-13.96|26916|Fallout4
August 2021 |19310.7|5277.6|37.61|34180|Fallout4
July 2021 |14033.1|1602.6|12.89|20199|Fallout4
June 2021 |12430.5|-704.2|-5.36|19487|Fallout4
May 2021 |13134.7|524.8|4.16|21237|Fallout4
April 2021 |12609.9|-32.8|-0.26|19732|Fallout4
March 2021 |12642.7|-1130.5|-8.21|20908|Fallout4
February 2021 |13773.1|-1310.8|-8.69|21274|Fallout4
January 2021 |15083.9|624.6|4.32|23877|Fallout4
December 2020 |14459.4|-2155.8|-12.97|23305|Fallout4
November 2020 |16615.1|1557.5|10.34|26621|Fallout4
October 2020 |15057.6|2185.4|16.98|29702|Fallout4
September 2020 |12872.2|-2344.6|-15.41|19804|Fallout4
August 2020 |15216.8|68.4|0.45|24206|Fallout4
July 2020 |15148.4|2224.2|17.21|23204|Fallout4
June 2020 |12924.1|-2211.9|-14.61|20948|Fallout4
May 2020 |15136.1|-850.5|-5.32|23912|Fallout4
April 2020 |15986.5|1641.3|11.44|24455|Fallout4
March 2020 |14345.2|554.6|4.02|24354|Fallout4
February 2020 |13790.6|-585.9|-4.08|21988|Fallout4
January 2020 |14376.5|397.3|2.84|23023|Fallout4
December 2019 |13979.2|975.1|7.5|23706|Fallout4
November 2019 |13004.1|868.1|7.15|22661|Fallout4
October 2019 |12136.1|167.6|1.4|23275|Fallout4
September 2019 |11968.4|-2829.0|-19.12|20097|Fallout4
August 2019 |14797.5|779.2|5.56|24918|Fallout4
July 2019 |14018.3|1076.6|8.32|25568|Fallout4
June 2019 |12941.6|1708.3|15.21|20831|Fallout4
May 2019 |11233.3|922.8|8.95|19712|Fallout4
April 2019 |10310.6|-1289.1|-11.11|17822|Fallout4
March 2019 |11599.7|-401.6|-3.35|19879|Fallout4
February 2019 |12001.2|-2081.5|-14.78|20610|Fallout4
January 2019 |14082.7|-2888.4|-17.02|25206|Fallout4
December 2018 |16971.1|-1962.8|-10.37|31485|Fallout4
November 2018 |18933.9|380.8|2.05|33389|Fallout4
October 2018 |18553.1|1974.1|11.91|36389|Fallout4
September 2018 |16579.0|-2212.2|-11.77|28436|Fallout4
August 2018 |18791.2|-4679.1|-19.94|32239|Fallout4
July 2018 |23470.3|-2051.5|-8.04|43476|Fallout4
June 2018 |25521.9|10460.6|69.45|47573|Fallout4
May 2018 |15061.2|85.0|0.57|25653|Fallout4
April 2018 |14976.2|-2171.3|-12.66|26203|Fallout4
March 2018 |17147.5|-4444.9|-20.59|30503|Fallout4
February 2018 |21592.5|743.6|3.57|45111|Fallout4
January 2018 |20848.8|846.6|4.23|37190|Fallout4
December 2017 |20002.3|1634.6|8.9|34512|Fallout4
November 2017 |18367.6|-351.4|-1.88|33736|Fallout4
October 2017 |18719.0|474.7|2.6|35886|Fallout4
September 2017 |18244.3|-504.2|-2.69|31836|Fallout4
August 2017 |18748.5|-2943.6|-13.57|32696|Fallout4
July 2017 |21692.1|-90.7|-0.42|36800|Fallout4
June 2017 |21782.8|2846.7|15.03|38111|Fallout4
May 2017 |18936.1|2089.2|12.4|49675|Fallout4
April 2017 |16846.9|-52.0|-0.31|29010|Fallout4
March 2017 |16898.9|-2675.0|-13.67|31843|Fallout4
February 2017 |19573.9|-3236.0|-14.19|34587|Fallout4
January 2017 |22809.9|1751.1|8.32|41471|Fallout4
December 2016 |21058.8|1360.3|6.91|37794|Fallout4
November 2016 |19698.4|-1087.6|-5.23|40096|Fallout4
October 2016 |20786.0|-3608.1|-14.79|39948|Fallout4
September 2016 |24394.1|735.9|3.11|48954|Fallout4
August 2016 |23658.2|-699.1|-2.87|45998|Fallout4
July 2016 |24357.3|-874.7|-3.47|41541|Fallout4
June 2016 |25232.0|-4294.4|-14.54|45855|Fallout4
May 2016 |29526.4|2964.8|11.16|74283|Fallout4
April 2016 |26561.6|-1964.9|-6.89|52480|Fallout4
March 2016 |28526.5|-4206.7|-12.85|57102|Fallout4
February 2016 |32733.2|-22093.3|-40.3|61739|Fallout4
January 2016 |54826.5|-39309.9|-41.76|119272|Fallout4
December 2015 |94136.4|-132161.5|-58.4|201635|Fallout4
February 2024 |601.3|159.3|36.05|1152|Final_Fantasy_VII
January 2024 |442.0|85.2|23.89|753|Final_Fantasy_VII
